id,carat,cut,color,clarity,depth,table,x,y,z,price
12319,1.24,Premium,D,SI2,61.4,59.0,6.91,6.87,4.23,6965
22027,0.31,Premium,H,VS2,62.2,59.0,4.38,4.34,2.71,628
12698,0.28,Ideal,F,VS1,62.0,53.0,4.23,4.26,2.63,665
612,1.05,Fair,F,SI2,66.0,60.0,6.3,6.22,4.13,3615
12179,0.3,Ideal,F,VVS2,61.6,53.0,4.35,4.39,2.69,694
9028,0.34,Very Good,G,VS1,62.2,55.0,4.48,4.52,2.8,640
20502,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2378
24948,0.3,Ideal,G,VVS1,61.9,55.0,4.32,4.34,2.68,976
11407,0.71,Premium,E,VS2,61.5,60.0,5.76,5.68,3.52,2858
4946,1.59,Good,F,SI2,63.6,57.0,7.43,7.39,4.71,9100
15490,0.67,Very Good,G,VVS1,62.0,56.0,5.6,5.62,3.48,3178
26509,2.0,Premium,G,SI2,60.3,57.0,8.25,8.06,4.92,12388
319,0.9,Very Good,D,SI1,62.5,59.0,6.11,6.15,3.83,4579
18860,0.81,Premium,G,VS2,62.0,58.0,5.95,5.92,3.68,2994
2322,0.88,Very Good,F,VVS2,62.0,59.0,6.09,6.13,3.79,5052
17777,0.3,Good,E,SI1,63.7,59.0,4.27,4.21,2.7,675
13867,0.34,Ideal,E,SI2,62.0,56.0,4.48,4.45,2.77,612
9867,0.52,Ideal,D,SI1,62.4,57.0,5.14,5.18,3.22,1600
11985,1.01,Very Good,I,SI1,63.2,54.0,6.41,6.35,4.03,4525
12365,0.62,Fair,J,SI1,65.4,59.0,5.39,5.28,3.49,1101
17906,0.9,Very Good,D,SI2,62.5,58.0,6.12,6.16,3.84,3798
2634,0.56,Fair,H,VS2,52.7,70.0,5.71,5.57,2.97,1293
795,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,1749
12043,0.79,Ideal,E,VS2,62.2,55.0,5.97,5.9,3.69,3861
11878,1.7,Ideal,H,VS2,62.2,57.0,7.63,7.67,4.76,13632
24953,2.55,Premium,I,VS1,61.8,62.0,8.7,8.65,5.36,18766
18292,0.3,Good,G,VVS1,64.0,57.0,4.23,4.27,2.72,678
26327,1.04,Premium,E,SI2,60.1,60.0,6.53,6.51,3.92,4436
5727,0.33,Ideal,H,VVS1,62.1,53.0,4.48,4.5,2.79,730
15643,1.56,Ideal,H,VS2,61.6,57.0,7.51,7.45,4.61,11922
11021,0.53,Ideal,D,VS2,62.3,56.0,5.17,5.14,3.21,1956
12038,1.51,Very Good,G,VS1,61.8,57.0,7.31,7.42,4.55,13348
8347,0.31,Very Good,D,VS2,61.6,55.0,4.37,4.4,2.7,692
3080,1.39,Ideal,E,VS2,60.8,57.0,7.24,7.21,4.39,11726
5066,1.27,Premium,J,VS2,62.8,58.0,6.96,6.92,4.36,4011
999,0.52,Good,E,VS2,61.5,61.0,5.16,5.09,3.15,1660
24530,0.7,Premium,E,VS2,60.7,62.0,5.72,5.68,3.46,2822
12191,0.3,Ideal,G,VS1,60.6,57.0,4.38,4.4,2.66,624
8805,0.59,Ideal,G,SI1,61.8,56.0,5.37,5.39,3.32,1718
5181,1.07,Ideal,G,VS2,61.1,59.0,6.62,6.57,4.03,6324
2644,0.5,Very Good,H,VVS1,63.5,58.0,5.03,4.98,3.18,1838
20770,0.91,Very Good,E,SI1,63.7,59.0,6.13,6.17,3.92,4188
2913,0.72,Very Good,E,SI2,59.7,59.0,5.77,5.82,3.46,2655
19409,0.5,Good,E,VVS2,58.9,61.0,5.18,5.2,3.06,2183
17740,0.25,Very Good,H,VVS2,63.3,54.0,3.98,4.02,2.52,467
18110,0.72,Ideal,E,SI1,60.5,55.0,5.8,5.86,3.53,3409
485,1.11,Ideal,J,VS2,61.7,54.0,6.64,6.69,4.11,5051
9107,0.57,Very Good,F,VS1,60.3,58.0,5.36,5.39,3.24,1871
24220,0.55,Ideal,F,SI1,61.8,55.0,5.22,5.27,3.24,1316
14649,1.31,Very Good,I,SI2,62.7,58.0,6.88,6.94,4.33,5916
21681,0.71,Good,I,VS1,63.3,56.0,5.65,5.69,3.59,2306
8928,1.58,Ideal,E,VS1,62.6,56.0,7.41,7.44,4.65,17894
18643,1.51,Premium,G,VS2,60.4,58.0,7.38,7.43,4.47,11480
18144,1.21,Ideal,D,VVS2,61.3,57.0,6.85,6.88,4.21,12375
16479,1.01,Ideal,D,SI2,61.6,57.0,6.32,6.45,3.93,5051
17041,0.34,Premium,F,VS2,62.9,58.0,4.46,4.44,2.8,880
13356,1.52,Ideal,I,VVS1,61.9,56.0,7.34,7.37,4.55,10968
11897,1.01,Good,G,SI1,62.8,58.0,6.36,6.29,3.97,4641
7853,1.01,Good,D,SI2,65.1,57.0,6.27,6.32,4.1,4468
24634,1.14,Ideal,E,SI2,62.4,57.0,6.64,6.7,4.16,5473
16383,0.9,Good,H,SI2,63.6,60.0,6.11,6.06,3.87,3193
16850,2.01,Very Good,J,SI1,60.3,58.0,8.11,8.17,4.91,12392
15382,1.71,Good,F,SI2,63.7,54.0,7.6,7.49,4.81,6971
12634,2.0,Good,I,SI1,63.0,61.0,7.93,7.97,5.01,15072
9892,1.23,Premium,G,VS1,61.3,58.0,6.87,6.89,4.22,8759
25979,0.82,Ideal,F,SI2,62.4,54.0,5.97,6.02,3.74,2799
25587,1.04,Ideal,H,SI2,61.8,55.0,6.54,6.5,4.03,4368
10059,1.51,Very Good,G,SI2,60.5,54.6,7.36,7.4,4.46,8637
20205,0.7,Ideal,H,VVS1,62.3,58.0,5.66,5.7,3.54,2866
1209,1.01,Premium,E,SI2,62.3,55.0,6.35,6.29,3.94,3674
18128,0.3,Very Good,F,IF,62.6,55.0,4.3,4.32,2.7,886
15258,1.51,Very Good,F,SI1,62.1,55.0,7.29,7.37,4.55,11302
18772,0.77,Ideal,D,VS2,61.3,56.0,5.87,5.9,3.61,3442
1107,0.42,Very Good,D,SI2,62.9,55.0,4.78,4.82,3.02,656
11707,0.33,Premium,E,VS2,61.0,60.0,4.42,4.47,2.71,723
17092,0.23,Premium,G,VVS2,58.1,59.0,4.09,4.03,2.36,550
22634,1.11,Ideal,E,SI2,61.4,58.0,6.63,6.66,4.08,5938
21287,1.46,Very Good,I,SI1,62.5,57.0,7.15,7.19,4.48,7146
15821,0.51,Very Good,E,SI1,60.8,57.0,5.19,5.24,3.17,1438
16392,0.33,Very Good,J,VS1,62.8,58.0,4.38,4.41,2.76,434
9660,0.3,Ideal,E,VS2,61.5,56.0,4.29,4.33,2.65,658
14710,1.11,Premium,G,SI2,62.3,58.0,6.65,6.61,4.13,4755
24247,1.0,Good,D,SI2,57.8,58.0,6.55,6.61,3.8,4218
4084,0.41,Premium,D,VS1,60.6,59.0,4.84,4.8,2.92,1082
2935,0.3,Premium,I,VS1,60.4,58.0,4.4,4.34,2.64,608
25373,0.62,Ideal,H,VS2,62.8,57.0,5.43,5.4,3.4,1652
14506,2.01,Premium,I,VS2,60.3,58.0,8.22,8.16,4.94,17826
1284,1.01,Very Good,F,SI1,60.7,58.0,6.4,6.51,3.92,5248
17030,0.38,Ideal,G,SI2,61.7,56.0,4.64,4.67,2.87,587
6429,0.31,Ideal,E,VS2,61.5,56.0,4.37,4.34,2.68,872
15483,1.51,Premium,E,VS2,60.7,60.0,7.37,7.46,4.5,14709
7074,1.2,Good,J,SI2,63.3,54.4,6.72,6.78,4.27,4659
2981,1.52,Fair,D,SI2,56.3,61.0,7.7,7.62,4.31,7702
18515,1.2,Premium,J,VS2,58.0,59.0,6.98,6.92,4.03,4435
10095,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,2369
24109,1.15,Very Good,E,VS2,62.9,56.0,6.65,6.68,4.19,6929
8699,0.54,Very Good,E,VS2,,58.0,5.21,5.13,3.26,1760
20402,0.3,Good,G,VS1,,58.0,4.23,4.25,2.69,605
25645,1.41,Premium,F,SI2,62.7,56.0,7.21,7.15,4.5,7817
7617,0.91,Very Good,E,SI2,63.8,60.0,6.05,6.09,3.87,3751
25802,0.3,Very Good,J,VS1,,57.0,4.26,4.23,2.69,506
15037,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4648
23099,1.04,Premium,D,SI2,62.4,56.0,6.5,6.45,4.04,5292
18576,2.0,Very Good,J,SI1,61.9,59.0,7.96,8.0,4.94,11404
20026,1.5,Premium,F,SI2,60.8,59.0,7.36,7.3,4.46,9408
4021,0.73,Fair,F,SI2,53.4,65.0,6.19,6.15,3.3,2164
3030,0.38,Premium,I,VS1,61.3,60.0,4.65,4.62,2.84,898
20077,0.9,Premium,I,SI2,60.6,60.0,6.28,6.23,3.79,2948
4666,0.72,Very Good,J,SI1,58.3,62.0,5.87,5.93,3.44,1886
4153,0.33,Premium,I,VVS2,61.5,58.0,4.43,4.45,2.73,579
10990,1.79,Premium,G,VS2,61.2,58.0,7.9,7.82,4.81,17358
21328,0.33,Ideal,I,VVS2,62.4,56.0,4.43,4.41,2.76,743
12255,1.01,Premium,G,SI2,61.9,59.0,6.46,6.39,3.98,4327
26777,1.01,Premium,E,SI1,60.5,62.0,6.5,6.46,3.92,5226
7127,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,642
17223,1.5,Ideal,F,SI1,60.9,56.0,7.43,7.36,4.5,8770
6231,0.31,Premium,G,IF,61.6,55.0,4.42,4.38,2.71,988
10099,0.32,Premium,H,VS1,61.3,60.0,4.38,4.33,2.67,720
16922,0.72,Ideal,G,VVS2,61.9,57.0,5.72,5.75,3.55,3849
16830,0.92,Very Good,F,SI2,59.9,60.0,6.26,6.29,3.76,3625
10932,0.51,Very Good,G,VVS2,60.9,56.0,5.17,5.21,3.16,1768
10399,0.34,Very Good,H,VS1,61.3,56.0,4.48,4.53,2.76,596
20357,1.02,Premium,G,SI1,61.0,59.0,6.48,6.44,3.94,4718
20384,1.2,Very Good,J,SI2,59.6,62.0,6.9,6.95,4.13,3880
25469,0.39,Very Good,G,VS2,59.8,61.0,4.72,4.75,2.83,734
18087,0.87,Ideal,H,SI2,63.0,57.0,6.07,6.02,3.81,2307
20028,0.7,Very Good,E,SI1,62.8,56.0,5.69,5.72,3.58,2239
22137,2.01,Very Good,E,SI2,59.3,61.0,8.14,8.19,4.84,17759
15411,0.7,Premium,D,SI2,58.3,61.0,5.74,5.7,3.33,2167
3332,1.07,Premium,I,VS2,60.7,58.0,6.62,6.66,4.03,4491
8398,0.7,Ideal,F,SI2,62.6,53.0,5.72,5.69,3.57,2011
22391,0.4,Ideal,F,VS2,61.9,55.0,4.77,4.73,2.94,975
24960,0.77,Ideal,G,SI2,61.2,57.0,5.94,5.98,3.65,2275
9738,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,590
8430,1.13,Very Good,E,SI2,59.4,62.0,6.78,6.83,4.04,3967
9602,0.73,Very Good,E,SI1,63.2,58.0,5.71,5.74,3.62,2679
3653,0.7,Very Good,G,VVS2,60.2,61.0,5.66,5.74,3.43,3052
1329,0.3,Ideal,E,IF,61.2,58.0,4.31,4.38,2.66,957
5926,0.54,Ideal,D,SI1,60.8,57.0,5.25,5.31,3.21,1662
15896,0.39,Ideal,G,VS1,61.3,56.0,4.68,4.71,2.88,752
11304,0.42,Ideal,G,VS2,61.6,56.0,4.83,4.82,2.97,1087
11755,1.01,Very Good,G,IF,61.1,56.0,6.45,6.48,3.95,9063
15374,1.03,Ideal,D,SI1,61.2,55.0,6.51,6.57,4.0,5804
9315,1.31,Ideal,G,SI1,63.4,57.0,6.97,6.87,4.4,7277
14871,0.76,Ideal,D,VS1,61.1,54.0,5.86,5.89,3.59,3353
24747,0.34,Ideal,D,VS2,60.6,57.0,4.51,4.53,2.74,805
7497,0.34,Ideal,D,I1,61.4,55.0,4.52,4.5,2.77,530
13059,1.04,Premium,G,SI2,60.6,59.0,6.6,6.56,3.99,3896
25285,0.35,Ideal,E,VVS1,62.2,56.0,4.53,4.51,2.81,1116
3697,1.04,Fair,F,I1,65.4,60.0,6.39,6.3,4.15,2134
18151,1.1,Good,H,SI2,57.6,61.0,6.82,6.73,3.9,3696
24841,0.5,Fair,G,VVS2,66.1,62.0,4.92,4.88,3.24,1659
15815,1.06,Ideal,H,SI1,61.7,56.0,6.58,6.55,4.05,5188
15525,1.13,Ideal,G,SI2,61.1,54.0,6.77,6.74,4.13,5062
3189,1.51,Very Good,F,SI1,59.4,57.0,7.48,7.57,4.47,10838
6552,0.71,Ideal,F,VS1,61.3,56.0,5.69,5.75,3.51,3710
18963,0.77,Very Good,D,VS1,,58.0,5.82,5.87,3.65,3643
23526,1.0,Good,E,VS2,63.8,58.0,6.31,6.19,3.99,6272
14875,1.29,Ideal,H,SI1,62.6,56.0,6.96,6.93,4.35,6424
23075,0.33,Premium,I,VS2,60.6,58.0,4.47,4.44,2.7,594
3153,0.51,Ideal,F,VS2,62.6,55.0,5.15,5.1,3.21,1875
12156,1.01,Fair,G,SI1,66.9,56.0,6.15,6.22,4.14,4102
23292,0.61,Ideal,D,VVS2,62.4,58.0,5.38,5.42,3.37,3036
2021,0.73,Good,E,VS2,63.3,60.0,5.67,5.73,3.61,2723
25500,0.76,Good,I,SI1,64.1,59.0,5.73,5.75,3.68,1914
7586,0.32,Premium,D,VS2,62.9,59.0,4.39,4.36,2.75,842
23388,1.02,Very Good,G,VVS1,62.1,59.0,6.36,6.39,3.96,7861
9849,0.3,Ideal,D,VS2,61.4,55.0,4.32,4.34,2.66,710
16947,0.42,Ideal,J,VS1,62.3,53.0,4.83,4.86,3.02,636
6910,0.39,Ideal,F,VS1,61.7,56.1,4.65,4.7,2.89,939
14172,1.06,Ideal,F,VVS2,62.1,57.0,6.5,6.54,4.05,8954
3992,0.3,Very Good,F,VS1,60.9,63.0,4.26,4.31,2.61,704
6107,0.43,Good,I,VS2,58.0,57.0,4.96,5.01,2.89,696
8408,1.02,Very Good,E,SI1,60.5,63.0,6.54,6.48,3.94,4901
23942,0.4,Ideal,H,VS2,,55.0,4.73,4.75,2.93,725
12862,0.41,Good,G,SI2,63.4,58.0,4.7,4.73,2.99,611
16879,0.7,Premium,E,VS2,63.0,60.0,5.64,5.6,3.54,2818
1576,1.01,Ideal,H,SI1,61.0,56.0,6.48,6.43,3.94,5062
2099,0.7,Fair,H,SI1,,59.0,5.54,5.5,3.59,1803
17476,1.51,Good,G,VS2,64.2,54.0,7.27,7.18,4.64,11746
19067,0.53,Premium,G,VS1,62.4,58.0,5.16,5.2,3.23,1721
11648,1.5,Good,D,VS2,64.1,54.0,7.17,7.24,4.62,13232
1552,0.35,Ideal,F,VS2,62.1,57.0,4.55,4.53,2.82,906
10404,1.33,Ideal,J,VS1,61.3,57.0,7.08,7.11,4.35,5852
11051,1.22,Ideal,I,SI2,60.7,57.0,6.92,6.88,4.19,4714
17924,1.72,Premium,H,SI1,61.4,59.0,7.71,7.64,4.71,12998
12124,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,891
2555,1.01,Good,E,VVS1,63.1,57.0,6.36,6.39,4.02,10696
17873,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,4659
9827,0.45,Ideal,G,VVS2,61.8,57.0,4.9,4.94,3.04,1105
7929,1.01,Very Good,D,SI2,60.8,61.0,6.45,6.5,3.94,4260
13056,1.06,Ideal,E,SI2,62.2,55.0,6.54,6.51,4.06,5319
26355,0.32,Very Good,F,VVS1,61.5,56.0,4.38,4.4,2.7,886
2706,1.01,Premium,G,VVS2,60.7,58.0,6.52,6.49,3.95,7862
14740,1.05,Very Good,I,VS2,63.1,58.0,6.47,6.42,4.07,4612
12702,1.0,Ideal,H,VS2,61.2,60.0,6.4,6.45,3.93,6133
671,1.61,Ideal,G,VS2,62.2,56.0,7.57,7.5,4.69,9521
21663,0.4,Very Good,D,VVS2,60.8,56.0,4.78,4.82,2.92,1133
2544,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,3692
1228,1.01,Premium,H,SI1,62.8,58.0,6.38,6.36,4.0,4642
9746,0.53,Ideal,E,SI1,61.4,56.0,5.2,5.26,3.21,1564
990,1.0,Premium,F,SI1,60.6,62.0,6.43,6.4,3.89,5410
15620,1.34,Very Good,J,VS1,61.7,59.0,7.03,7.14,4.37,6237
1247,1.2,Premium,G,VS1,61.4,60.0,6.86,6.81,4.2,8596
17519,0.33,Premium,E,VVS1,60.1,58.0,4.47,4.51,2.7,984
23572,0.7,Very Good,G,VS2,62.5,54.0,5.63,5.69,3.54,2562
23706,1.09,Ideal,G,SI2,62.1,56.0,6.66,6.59,4.12,4670
19813,1.14,Very Good,I,SI1,63.5,56.0,6.62,6.58,4.19,4788
7693,1.24,Fair,G,SI2,65.7,57.0,6.72,6.68,4.4,4058
4912,0.85,Very Good,E,VS2,60.2,60.0,6.09,6.14,3.68,3871
8213,1.03,Ideal,G,VVS2,61.2,57.0,6.48,6.52,3.98,8483
7648,0.51,Ideal,G,VVS1,61.0,57.0,5.17,5.19,3.16,1933
15881,1.01,Premium,D,SI2,,59.0,6.57,6.54,3.89,5206
23636,0.79,Good,F,SI1,58.1,59.0,6.06,6.13,3.54,2756
25332,0.71,Very Good,F,SI1,61.9,56.0,5.67,5.7,3.52,2333
15361,1.03,Ideal,F,IF,61.3,56.0,6.53,6.55,4.01,11365
16372,1.16,Ideal,G,SI2,61.7,56.0,6.82,6.76,4.18,4710
5288,0.51,Very Good,G,VS2,62.5,59.0,5.05,5.1,3.17,1438
19036,1.04,Ideal,I,SI1,59.7,56.0,6.6,6.54,3.92,3669
4885,2.27,Good,J,VS1,59.3,61.0,8.47,8.55,5.05,17051
19939,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,689
8968,1.98,Ideal,I,SI1,61.5,55.0,8.04,8.13,4.97,14581
3275,0.3,Ideal,E,VVS1,61.6,56.0,4.3,4.34,2.66,838
10522,0.3,Premium,G,VS1,62.4,58.0,4.24,4.22,2.64,776
7893,0.54,Ideal,G,VS1,61.8,54.0,5.24,5.22,3.23,1847
26651,0.71,Ideal,E,VS2,61.8,57.0,5.73,5.7,3.53,2654
13946,0.34,Premium,D,SI1,62.0,58.0,4.47,4.43,2.76,750
12206,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,4584
4487,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,1970
17865,0.3,Good,G,VS2,63.5,58.0,4.24,4.29,2.71,456
4567,0.31,Ideal,E,VS1,61.6,55.0,4.37,4.39,2.7,871
2223,0.34,Ideal,D,VS2,60.6,57.0,4.53,4.51,2.74,1033
22678,1.02,Very Good,E,I1,60.6,63.0,6.52,6.46,3.93,3199
19985,1.65,Very Good,H,VS1,62.0,58.0,7.56,7.66,4.72,12773
15921,0.71,Premium,I,VS2,62.8,59.0,5.67,5.64,3.55,2300
16153,0.58,Ideal,D,VS2,61.2,57.0,5.37,5.41,3.3,1876
1096,1.01,Premium,H,VS2,61.3,59.0,6.41,6.45,3.94,5166
24592,0.31,Premium,E,VS2,58.6,58.0,4.46,4.42,2.6,639
20750,0.7,Very Good,F,SI1,62.3,58.0,5.62,5.78,3.55,2161
10327,0.54,Very Good,F,VS2,60.9,55.0,5.25,5.31,3.21,1639
25842,1.01,Premium,F,VS1,61.3,58.0,6.44,6.52,3.97,6999
17910,1.12,Premium,H,VS2,,59.0,6.77,6.7,4.08,6052
18113,0.54,Good,E,VVS1,60.3,61.0,5.3,5.32,3.2,2697
17819,0.64,Ideal,G,VVS2,,54.0,5.53,5.56,3.42,2587
26293,2.01,Very Good,I,VS2,59.6,58.0,8.18,8.23,4.89,16383
10165,0.7,Very Good,F,SI1,,59.0,5.64,5.68,3.49,2313
25032,0.7,Good,D,VS2,63.9,58.0,5.58,5.62,3.58,3087
7348,1.5,Good,D,SI2,61.1,64.0,7.26,7.35,4.46,7722
25181,0.74,Very Good,I,VVS2,61.0,59.0,5.83,5.85,3.56,2550
6884,0.44,Premium,E,VVS2,60.0,59.0,4.99,4.95,2.98,1334
17797,0.35,Good,D,SI1,57.7,60.0,4.69,4.64,2.69,739
23416,1.04,Ideal,F,VVS2,61.2,57.0,6.5,6.53,3.99,9005
22265,1.72,Good,F,SI1,64.3,60.0,7.56,7.52,4.85,13622
593,1.04,Very Good,D,SI1,63.4,55.0,6.41,6.46,4.08,5557
24968,1.35,Very Good,H,SI2,62.2,56.0,7.02,7.06,4.38,6088
15602,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,4903
1007,0.26,Very Good,E,VVS2,62.6,58.0,4.07,4.11,2.56,597
16481,0.7,Good,D,SI1,61.6,62.0,5.67,5.72,3.51,2570
10014,0.51,Very Good,F,VS1,63.3,59.0,5.09,5.12,3.23,1722
21138,0.55,Premium,E,VS2,62.3,60.0,5.26,5.18,3.25,2030
20058,0.31,Premium,I,VS2,61.1,58.0,4.36,4.38,2.67,435
14730,0.51,Premium,F,SI2,58.1,59.0,5.26,5.24,3.05,1052
13722,0.92,Ideal,J,VS1,62.4,56.0,6.23,6.19,3.88,3332
12696,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,7415
20569,0.4,Premium,H,VVS1,61.8,58.0,4.72,4.69,2.91,1088
18327,1.06,Premium,I,SI1,61.9,59.0,6.52,6.5,4.03,4452
340,1.02,Premium,G,SI2,62.9,59.0,6.4,6.38,4.02,4370
21758,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,597
8568,0.31,Ideal,G,VVS1,62.5,57.0,4.31,4.36,2.71,816
12673,1.51,Premium,E,SI1,60.3,58.0,7.47,7.43,4.49,12336
20700,1.1,Premium,H,SI2,62.6,57.0,6.6,6.56,4.12,4558
12946,0.78,Premium,F,VS1,61.5,58.0,5.93,5.98,3.66,3446
306,0.7,Good,F,SI1,64.1,56.0,5.63,5.6,3.6,2289
11182,0.38,Ideal,E,VVS2,61.9,57.0,4.63,4.65,2.87,1100
9058,0.42,Ideal,F,SI1,61.6,56.0,4.81,4.83,2.97,691
15495,0.43,Premium,F,SI1,60.6,59.0,4.87,4.84,2.94,1016
20125,0.6,Ideal,G,VS2,62.0,54.0,5.43,5.47,3.38,1861
6157,0.91,Ideal,E,SI2,61.5,56.0,6.2,6.23,3.82,3968
13562,0.32,Premium,H,VVS1,61.4,58.0,4.38,4.41,2.7,730
4604,1.08,Ideal,G,SI2,,58.0,6.55,6.57,4.06,4675
22068,1.0,Good,E,VVS1,63.4,59.0,6.27,6.24,4.0,8359
15212,0.6,Ideal,E,SI1,61.5,56.0,5.51,5.39,3.35,1830
13360,0.93,Very Good,G,SI2,62.7,57.0,6.21,6.26,3.91,3738
7459,1.5,Premium,D,VS2,61.8,60.0,7.37,7.3,4.53,15240
5431,2.2,Premium,I,VS2,58.9,60.0,8.63,8.52,5.05,17905
25196,0.35,Ideal,E,VS2,62.0,57.0,4.55,4.51,2.81,984
19659,1.23,Good,H,SI1,63.9,56.0,6.81,6.77,4.34,5889
19139,0.59,Premium,H,VS2,60.2,60.0,5.45,5.42,3.27,1590
9498,0.33,Very Good,D,VS1,60.3,61.0,4.48,4.51,2.71,727
3831,0.72,Premium,D,SI2,62.0,60.0,5.73,5.69,3.54,2795
10919,1.25,Premium,H,SI2,61.2,62.0,6.95,6.84,4.22,5740
20054,1.54,Premium,F,SI1,60.9,59.0,7.56,7.46,4.57,11897
11149,0.71,Good,I,VVS1,63.8,56.0,5.7,5.65,3.62,2572
8828,0.93,Premium,F,SI2,61.3,62.0,6.26,6.17,3.81,3317
8371,1.39,Good,F,SI2,63.8,55.0,7.05,7.08,4.51,6969
22108,0.72,Ideal,G,SI2,61.8,57.0,5.73,5.69,3.53,1866
9384,0.77,Ideal,G,VS2,,55.0,5.89,5.91,3.64,3786
2962,0.85,Ideal,H,SI2,61.8,54.0,6.07,6.1,3.76,2635
23985,0.3,Very Good,E,VS1,63.4,55.0,4.26,4.29,2.71,660
6586,0.32,Ideal,H,VS2,62.0,57.0,4.35,4.39,2.71,505
19092,2.02,Ideal,H,SI2,62.1,57.0,8.13,8.09,5.04,10826
3113,0.53,Ideal,J,SI1,61.6,55.0,5.2,5.23,3.21,999
2391,0.41,Ideal,G,VVS1,60.2,57.0,4.8,4.83,2.9,1076
26182,0.7,Very Good,D,SI1,61.8,55.0,5.73,5.76,3.55,2726
12995,1.2,Very Good,H,SI1,63.3,56.0,6.75,6.72,4.26,4637
13962,2.09,Very Good,F,SI2,62.5,60.0,8.14,8.06,5.06,16210
8073,1.11,Ideal,J,SI1,62.4,57.0,6.57,6.6,4.11,4497
2070,0.5,Ideal,H,VVS1,61.4,57.0,5.08,5.11,3.12,1684
17395,0.92,Ideal,G,SI2,61.9,57.0,6.23,6.25,3.86,4406
24011,0.55,Ideal,G,VVS1,62.6,56.0,5.24,5.27,3.29,2116
12984,1.71,Premium,J,SI2,,57.0,7.62,7.58,4.76,8540
1291,0.3,Ideal,G,VS1,59.9,56.0,4.41,4.37,2.63,776
4801,0.34,Premium,I,VS1,61.0,60.0,4.48,4.51,2.74,537
3717,1.0,Good,G,VS1,63.7,60.0,6.38,6.31,4.04,4805
25471,0.4,Premium,E,VS1,60.3,58.0,4.8,4.82,2.9,1053
12348,0.41,Very Good,F,SI1,63.5,56.0,4.75,4.7,3.0,904
12794,1.02,Premium,H,SI2,58.3,59.0,6.61,6.57,3.84,3313
20279,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,17422
1483,0.36,Ideal,I,IF,61.8,55.0,4.58,4.61,2.84,735
23707,0.52,Ideal,E,VS2,61.7,57.0,5.1,5.17,3.17,1576
18335,1.01,Very Good,F,SI1,62.0,56.0,6.41,6.47,3.99,5107
13970,0.4,Premium,I,VVS1,59.5,59.0,4.79,4.76,2.84,1080
7261,0.9,Premium,G,SI2,59.5,61.0,6.33,6.28,3.75,3326
10178,0.7,Ideal,H,SI2,61.6,56.0,5.69,5.71,3.51,2202
13417,0.81,Ideal,I,VS2,61.8,56.0,6.02,5.99,3.71,2939
11743,2.01,Premium,I,SI1,61.0,60.0,8.16,8.11,4.96,12617
16211,1.12,Ideal,G,VS2,62.1,57.0,6.63,6.6,4.11,6322
25623,0.76,Ideal,F,VS1,61.9,55.0,5.88,5.84,3.63,3820
3468,0.24,Ideal,E,VVS1,60.9,56.0,4.01,4.04,2.45,752
24966,1.26,Ideal,G,VS1,61.2,57.0,7.03,6.95,4.28,9032
12711,0.4,Premium,D,SI2,61.9,58.0,4.71,4.73,2.92,666
26918,0.5,Very Good,G,SI1,63.3,59.0,4.99,5.02,3.17,1187
14523,0.81,Very Good,G,VS1,63.1,58.0,5.92,5.96,3.75,3507
3244,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,6543
6141,0.35,Premium,G,SI1,60.3,60.0,4.57,4.59,2.76,522
12932,0.35,Premium,E,VVS2,60.2,58.0,4.66,4.61,2.79,1024
2181,1.04,Good,F,SI1,63.4,59.0,6.4,6.44,4.07,5045
24165,1.0,Good,F,SI1,63.3,61.0,6.29,6.31,3.99,4712
10390,2.06,Good,J,SI1,64.1,56.0,7.97,8.09,5.15,11746
17052,1.03,Premium,E,VS1,,58.0,6.41,6.5,4.03,7778
6283,0.5,Good,E,SI1,63.8,55.0,5.09,5.04,3.23,1415
24895,0.7,Ideal,G,VS1,61.9,55.0,5.67,5.71,3.52,3384
23755,0.3,Very Good,H,SI1,63.3,56.0,4.29,4.27,2.71,554
10038,0.73,Ideal,J,VS2,62.0,56.0,5.76,5.79,3.58,2258
17608,1.03,Ideal,F,VVS2,62.0,56.0,6.45,6.48,4.01,9245
3983,0.33,Ideal,E,SI1,62.0,54.0,4.41,4.43,2.74,579
19873,0.51,Ideal,G,VS1,61.8,56.0,5.1,5.15,3.17,1852
